Small Bright Peak,127,163,14,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,45,167,15,6,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,18,160,10,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,100,309,19,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,255,229,9,9,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,261,233,18,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,367,271,14,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,314,260,20,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,426,310,9,9,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,476,364,19,23,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,401,419,20,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,235,373,15,7,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,176,363,14,9,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Bright Peak,124,465,14,9,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,193,208,20,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,134,220,17,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,44,147,18,8,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,275,142,21,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,454,244,18,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,413,175,17,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,452,63,17,20,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,164,383,16,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,123,341,22,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,66,362,15,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,31,338,16,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_3_Z.jpg,514,514
Small Dim Peak,180,219,22,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,29,155,21,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,438,73,18,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,455,108,14,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,427,302,19,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,481,381,14,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,124,478,20,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,259,152,18,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,394,192,18,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,445,261,23,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Peak,435,272,21,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,327,0,24,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,438,0,20,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,332,50,18,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,370,63,19,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,447,49,16,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,423,144,16,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,414,188,16,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,437,107,15,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,326,179,15,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,352,278,14,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,304,268,16,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,253,249,11,9,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,239,242,17,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,229,115,17,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,214,137,14,8,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,117,172,13,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,32,176,15,8,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,3,173,15,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,89,320,15,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,108,355,19,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,162,376,16,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,216,381,16,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,283,453,15,9,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,392,428,11,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,461,378,15,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,407,318,15,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,109,472,16,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Peak,18,351,15,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,501,293,13,24,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,389,258,21,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,334,399,23,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,268,448,24,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,162,471,25,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,24,218,15,8,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,206,110,17,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,379,111,18,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Trough,164,342,20,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Trough,89,178,19,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Trough,111,77,22,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Dim Trough,282,67,18,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_2_Z.jpg,514,514
Small Bright Trough,471,298,20,32,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,357,267,25,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,357,119,19,20,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,184,120,21,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,126,485,25,24,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,231,460,16,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,303,412,19,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Trough,0,224,14,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Trough,94,87,18,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Trough,265,81,24,24,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Trough,70,188,16,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Trough,134,355,18,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,469,392,17,19,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,430,390,14,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,355,440,11,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,381,331,15,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,324,293,15,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,272,279,23,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,226,259,13,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,214,254,13,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,191,147,13,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,208,126,15,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,306,190,13,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,390,198,15,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,404,157,13,14,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,418,121,16,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,434,122,18,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,431,61,13,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,430,15,13,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,440,3,17,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,356,75,13,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,318,64,16,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,320,15,14,10,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,186,389,16,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,130,386,22,11,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,79,366,17,15,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,68,489,21,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,4,182,21,18,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,87,180,16,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,157,225,17,24,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,91,240,16,8,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,59,333,16,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,235,162,25,17,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,418,270,16,13,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,450,388,8,26,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,418,87,19,16,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Dim Peak,7,162,17,20,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_500x500_16_1_Z.jpg,514,514
Small Bright Peak,307,52,10,15,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,310,39,16,18,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,387,209,20,18,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,376,219,19,19,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,420,499,23,11,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,268,400,15,11,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,276,387,8,11,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_10_Z.jpg,514,514
Small Bright Peak,312,48,11,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,317,37,9,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,393,209,11,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,383,216,16,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,279,389,15,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,270,399,19,9,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,438,492,25,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,429,501,21,13,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Dim Peak,208,443,20,15,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_11_Z.jpg,514,514
Small Bright Peak,301,58,16,15,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,302,43,20,20,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,380,228,18,20,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,380,217,15,18,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,267,404,10,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,272,394,9,17,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,431,498,14,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Dim Peak,198,450,21,17,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Dim Peak,503,473,11,21,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_8_Z.jpg,514,514
Small Bright Peak,298,59,11,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,302,49,15,19,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,378,222,14,10,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,368,227,19,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,266,399,11,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,255,407,17,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,426,503,14,11,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Dim Peak,194,453,22,18,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_7_Z.jpg,514,514
Small Bright Peak,296,64,11,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Bright Peak,298,49,11,18,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Bright Peak,372,224,17,15,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Bright Peak,364,236,21,13,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Bright Peak,259,405,22,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Bright Peak,249,415,24,13,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Dim Peak,190,453,26,23,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Dim Peak,493,480,21,24,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_6_Z.jpg,514,514
Small Bright Peak,294,56,19,18,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Bright Peak,284,67,21,16,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Bright Peak,370,231,16,13,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Bright Peak,359,240,23,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Bright Peak,255,408,16,11,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Bright Peak,243,420,24,9,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Dim Peak,186,464,24,19,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Dim Peak,490,483,18,21,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_5_Z.jpg,514,514
Small Bright Peak,284,74,13,13,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Bright Peak,289,62,16,17,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Bright Peak,363,245,11,15,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Bright Peak,366,235,14,17,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Bright Peak,251,415,16,10,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Bright Peak,239,425,22,9,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Dim Peak,185,466,19,22,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_4_Z.jpg,514,514
Small Bright Peak,279,79,14,14,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_3_Z.jpg,514,514
Small Bright Peak,282,67,16,17,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_3_Z.jpg,514,514
Small Bright Peak,357,251,11,13,WSe2_1 to 5 ratio_SL333_No Wool_201029_1V_250X250_12_3_Z.jpg,514,514
